Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
FRS,Fire and Rescue Services,FRS 45 Station 29,M,106504,49756.29,3630.81,F4
FRS,Fire and Rescue Services,FRS 45 Station 29,M,106504,22602.96,3665.58,F4
FRS,Fire and Rescue Services,FRS 45 Station 29,M,132119,68997.57,9912.34,B2
FRS,Fire and Rescue Services,FRS 45 Station 29,M,117165,69334.3,12525.38,B1
FRS,Fire and Rescue Services,FRS 45 Station 29,M,132119,87624.24,14123.88,B2
FRS,Fire and Rescue Services,FRS 45 Station 29,M,106504,28654.93,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 29,M,128022,0,5487.03,B2
FRS,Fire and Rescue Services,FRS 45 Station 29,M,106504,39817.31,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 29,M,96826,1269.85,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,99420,899.76,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 29,M,90386,0,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,109375,81699.19,0,B1
FRS,Fire and Rescue Services,FRS 45 Station 29,M,109375,33615.41,0,B1
FRS,Fire and Rescue Services,FRS 45 Station 29,M,90386,15035.75,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,87328,37504.29,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,87328,25464.82,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,96060,8397.46,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 29,M,96060,75291.49,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 29,M,87328,40258.92,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,87328,55880.71,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,73525,10467.69,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,87328,45941.33,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,87328,39942.55,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,81521,25713.54,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,81521,56891.46,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,81521,604.21,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,78765,51977.18,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,73525,8119.86,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,F,67657,0,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 29,M,70023,5872.87,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 29,M,65368,61.8,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 29,M,65368,52836.94,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 29,F,63156,7759.11,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 3,M,132119,15426.97,9253.1,B2
FRS,Fire and Rescue Services,FRS 45 Station 3,M,96826,12760.17,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,106504,33817.38,2831.96,F4
FRS,Fire and Rescue Services,FRS 45 Station 3,M,106504,64142.07,3283.48,F4
FRS,Fire and Rescue Services,FRS 45 Station 3,M,96826,676.62,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,132119,96032.54,3469.94,B2
FRS,Fire and Rescue Services,FRS 45 Station 3,M,106504,91171.65,3665.58,F4
FRS,Fire and Rescue Services,FRS 45 Station 3,F,96826,0,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,F,117165,28460.46,3115.48,B1
FRS,Fire and Rescue Services,FRS 45 Station 3,M,132119,54035.93,0,B2
FRS,Fire and Rescue Services,FRS 45 Station 3,M,106504,36808.74,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 3,M,117165,2553.45,0,B1
FRS,Fire and Rescue Services,FRS 45 Station 3,M,106504,114255.86,7459.2,F4
FRS,Fire and Rescue Services,FRS 45 Station 3,M,106504,4050.04,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 3,M,96826,3526.2,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,106504,721.07,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 3,M,106504,2691.18,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 3,M,96826,28967.48,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,90386,21936.99,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,87328,7357.58,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,96060,9656.39,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 3,M,78765,31635.05,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,87328,22631.05,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,73525,3762.43,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,81521,30899.81,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,89670,13902.19,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 3,M,81521,2868.92,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,81521,83706.67,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,78765,11993.39,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,78765,42725.8,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,78765,11381.98,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,F,76101,25570.86,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,73525,40526.34,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,73525,19410.12,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 3,M,73525,18745.71,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,132119,62297.59,13570.05,B2
FRS,Fire and Rescue Services,FRS 45 Station 30,M,96826,35156.74,2953.61,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,96826,1057.86,782.08,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,96826,59288.94,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,106504,6564.58,7459.2,F4
FRS,Fire and Rescue Services,FRS 45 Station 30,M,106504,6524.89,10939.3,F4
FRS,Fire and Rescue Services,FRS 45 Station 30,M,106504,0,11277.84,F4
FRS,Fire and Rescue Services,FRS 45 Station 30,M,132119,58083.26,9053.04,B2
FRS,Fire and Rescue Services,FRS 45 Station 30,M,132119,15677.37,0,B2
FRS,Fire and Rescue Services,FRS 45 Station 30,M,96826,7952.99,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,90386,13693.86,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,90386,1213.28,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,86079,178.31,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 30,M,90386,15187.6,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,90386,20559.97,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,87328,22620.43,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,81521,11016.4,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,81521,2608.25,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,81521,23844.17,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,78765,1691.49,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,73525,5916.7,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,73525,7203.86,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 30,M,65368,628.56,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 30,M,65368,26071.39,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 31,M,106504,28939.34,10939.3,F4
FRS,Fire and Rescue Services,FRS 45 Station 31,M,132119,82287.89,9340.82,B2
FRS,Fire and Rescue Services,FRS 45 Station 31,M,132119,52954.95,3986.97,B2
FRS,Fire and Rescue Services,FRS 45 Station 31,M,106504,0,1994.22,F4
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96826,14590.32,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96826,25255.5,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96826,14027.28,2543.04,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96826,25271.97,6781.42,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,106504,61191.54,10939.3,F4
FRS,Fire and Rescue Services,FRS 45 Station 31,M,117165,49121.63,0,B1
FRS,Fire and Rescue Services,FRS 45 Station 31,M,106504,50222.48,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96826,2718.96,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,117165,65072.39,0,B1
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96060,76065.09,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96060,42683.55,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96826,37565.35,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96826,61624.36,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96826,35750.82,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,117165,14252.23,0,B1
FRS,Fire and Rescue Services,FRS 45 Station 31,M,90386,1234.52,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,87328,20120.79,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96060,12589.32,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96060,45964.98,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 31,M,87328,12014.39,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96060,49266.81,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 31,M,96060,43133.53,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 31,M,87328,36302.63,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,87328,37414.66,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,72475,16080.94,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 31,M,81521,14991.65,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,81521,18112.53,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,81521,19457.91,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,78765,26620.48,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,73525,3320.02,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 31,M,73525,25794.09,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 32,M,132119,39384.32,9253.14,B2
FRS,Fire and Rescue Services,FRS 45 Station 32,M,132119,5602.06,9253.1,B2
FRS,Fire and Rescue Services,FRS 45 Station 32,M,106504,4971.65,2832,F4
FRS,Fire and Rescue Services,FRS 45 Station 32,M,106504,1444.07,11385.76,F4
FRS,Fire and Rescue Services,FRS 45 Station 32,M,132119,19966.38,0,B2
FRS,Fire and Rescue Services,FRS 45 Station 32,M,96826,13364.47,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 32,F,99420,16772.65,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 32,M,87328,88903.53,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 32,M,87328,49756.39,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 32,M,83170,0,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 32,M,92213,17683.98,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 32,F,75014,1243.29,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 32,M,75014,3759.79,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 32,M,78765,11280.08,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 33,M,96826,41080.33,3332.45,F3
FRS,Fire and Rescue Services,FRS 45 Station 33,M,96826,16658.58,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 33,M,92213,6545.49,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 33,F,99420,1912.26,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 33,M,72688,0,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 33,M,81521,1217.98,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 33,M,65368,9958.68,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 33,M,81521,2495.59,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 33,M,77639,568.25,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 33,M,75014,1027.93,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 33,M,72475,0,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 33,M,72475,890.82,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 33,F,65368,1236.95,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 33,M,65368,2506.25,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 33,M,63156,5470.68,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 33,M,63156,21797.95,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 34,M,132119,55437.92,13990.09,B2
FRS,Fire and Rescue Services,FRS 45 Station 34,M,117165,47719.12,4033.7,B1
FRS,Fire and Rescue Services,FRS 45 Station 34,M,96826,37535.08,6781.42,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,96826,0,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,96826,63266.68,782.08,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,106504,39854.84,3630.81,F4
FRS,Fire and Rescue Services,FRS 45 Station 34,M,132119,57977.04,14123.88,B2
FRS,Fire and Rescue Services,FRS 45 Station 34,M,96826,0,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,106504,52166.77,11385.72,F4
FRS,Fire and Rescue Services,FRS 45 Station 34,M,106504,39881.81,860.28,F4
FRS,Fire and Rescue Services,FRS 45 Station 34,M,96826,16250.9,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,106504,46831.9,11493.6,F4
FRS,Fire and Rescue Services,FRS 45 Station 34,M,96826,785.23,6781.37,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,132119,107751.39,14257.75,B2
FRS,Fire and Rescue Services,FRS 45 Station 34,M,96826,62.34,6781.42,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,106504,27749.64,11385.76,F4
FRS,Fire and Rescue Services,FRS 45 Station 34,M,117165,23955.74,4032.52,B1
FRS,Fire and Rescue Services,FRS 45 Station 34,M,117165,48121.37,4032.52,B1
FRS,Fire and Rescue Services,FRS 45 Station 34,M,96826,8978.15,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,96826,49002.02,2953.53,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,106504,11745.92,11493.6,F4
FRS,Fire and Rescue Services,FRS 45 Station 34,M,92213,62.77,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 34,M,96826,42756.64,10351.18,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,103202,2956.89,5502.14,F4
FRS,Fire and Rescue Services,FRS 45 Station 34,M,73525,30391.28,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,93551,9022.16,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,86079,150.39,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 34,M,90386,8179.93,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,90386,732.64,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,87328,12951.48,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,87328,1647.04,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,87328,37459.21,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,87328,16393.97,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,78765,18801.19,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,75014,6191.51,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 34,M,73525,656.51,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 34,M,63156,324.06,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 35,F,132119,13502.58,9255.95,B2
FRS,Fire and Rescue Services,FRS 45 Station 35,M,106504,36973.35,3665.58,F4
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,0,6762.58,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,722.72,2574.68,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,106504,770.32,3630.81,F4
FRS,Fire and Rescue Services,FRS 45 Station 35,M,106504,25235.88,3665.58,F4
FRS,Fire and Rescue Services,FRS 45 Station 35,M,117165,17103.69,0,B1
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,0,6781.42,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,45406.72,2918.51,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,1483.84,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,117165,48661.09,8205.92,B1
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,1449.65,6845.63,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,0,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,195.02,2953.61,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,15094.86,7619.15,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,132119,27040.5,9340.78,B2
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,700.32,3332.45,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,2560.36,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,106504,797.26,7175.07,F4
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,27187.92,3300.88,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,132119,48720.9,14123.88,B2
FRS,Fire and Rescue Services,FRS 45 Station 35,M,117165,27356.04,4032.47,B1
FRS,Fire and Rescue Services,FRS 45 Station 35,M,106504,44520.04,7388.52,F4
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,10279.23,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,106504,26920.34,11385.76,F4
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,25754.25,2543.04,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,23808.24,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,290.95,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,96826,30585.28,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,90386,719.74,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,87328,569.68,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,87328,40739.45,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,87328,1926.49,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,77639,489.34,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 35,F,73525,29467.29,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 35,M,73525,21147.78,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,132119,5836.44,14119.63,B2
FRS,Fire and Rescue Services,FRS 45 Station 4,M,96826,21466.76,2574.68,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,96826,23047.63,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,106504,19339.39,11385.76,F4
FRS,Fire and Rescue Services,FRS 45 Station 4,M,132119,90340.17,9253.14,B2
FRS,Fire and Rescue Services,FRS 45 Station 4,M,106504,94541.07,8061.32,F4
FRS,Fire and Rescue Services,FRS 45 Station 4,M,96826,0,3332.54,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,132119,48731.98,9340.82,B2
FRS,Fire and Rescue Services,FRS 45 Station 4,M,106504,40362.89,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 4,M,96826,32294.51,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,96826,57158.68,782.1,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,86079,98.54,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 4,M,92213,7855.19,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 4,M,87328,4177.8,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,83170,14175.42,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 4,M,81521,6039.45,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,76101,33006.15,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,81521,0,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,81521,30874.61,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,81521,24323.42,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,75014,1127.04,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 4,M,73525,532.93,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 4,M,73525,19782.12,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,106504,0,7459.2,F4
FRS,Fire and Rescue Services,FRS 45 Station 40,M,132119,32512.49,0,B2
FRS,Fire and Rescue Services,FRS 45 Station 40,M,117165,51638.48,4032.47,B1
FRS,Fire and Rescue Services,FRS 45 Station 40,M,132119,42405.51,4590.17,B2
FRS,Fire and Rescue Services,FRS 45 Station 40,M,132119,0,10537.26,B2
FRS,Fire and Rescue Services,FRS 45 Station 40,M,96826,9905.94,6847.68,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,106504,18636.83,10939.3,F4
FRS,Fire and Rescue Services,FRS 45 Station 40,M,117165,93264.08,946.38,B1
FRS,Fire and Rescue Services,FRS 45 Station 40,M,132119,33551.33,11158.3,B2
FRS,Fire and Rescue Services,FRS 45 Station 40,M,96826,384.08,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,106504,10609.62,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 40,M,106504,8041.99,11493.6,F4
FRS,Fire and Rescue Services,FRS 45 Station 40,M,96826,14992.31,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,96826,42202.72,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,106504,33015.17,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 40,M,106504,10998.71,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 40,M,65368,2761.87,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 40,M,90386,27177.26,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,90386,0,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,90386,1692.23,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,90386,22702.95,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,F,87328,33094.18,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,77639,1112.06,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 40,M,81521,7694.56,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,81521,14218.3,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,73525,25613.87,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 40,M,65368,12430.64,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 5,M,96826,8317.24,3332.54,F3
FRS,Fire and Rescue Services,FRS 45 Station 5,M,132119,124375.44,14123.88,B2
FRS,Fire and Rescue Services,FRS 45 Station 5,M,96060,843.63,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 5,M,75014,91452.43,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 5,M,40760,1661.49,0,F3P
FRS,Fire and Rescue Services,FRS 45 Station 5,M,81521,4870.74,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 5,M,63156,32643.27,0,F2
FRS,Fire and Rescue Services,FRS 45 Station 6,M,96826,3968.43,3332.54,F3
FRS,Fire and Rescue Services,FRS 45 Station 6,M,106504,18428.84,3630.81,F4
FRS,Fire and Rescue Services,FRS 45 Station 6,M,87328,5505.37,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 6,M,87328,1183.39,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 6,M,87328,5980.87,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 6,M,73525,10716.02,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 6,M,73525,25607.33,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 6,F,73525,7511.57,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 7,M,106504,33034.15,11385.76,F4
FRS,Fire and Rescue Services,FRS 45 Station 7,F,96826,48834.77,6845.63,F3
FRS,Fire and Rescue Services,FRS 45 Station 7,M,96826,6084.59,6781.42,F3
FRS,Fire and Rescue Services,FRS 45 Station 7,M,96826,6413.96,6845.63,F3
FRS,Fire and Rescue Services,FRS 45 Station 7,M,106504,51053.74,0,F4
FRS,Fire and Rescue Services,FRS 45 Station 7,M,96826,58741.23,3332.54,F3
FRS,Fire and Rescue Services,FRS 45 Station 7,M,132119,187422.58,14123.88,B2
FRS,Fire and Rescue Services,FRS 45 Station 7,M,132119,8494.3,4547.08,B2
FRS,Fire and Rescue Services,FRS 45 Station 7,M,106504,176443.34,3214.02,F4
FRS,Fire and Rescue Services,FRS 45 Station 7,M,96826,5998.67,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 7,M,132119,10329.15,0,B2
FRS,Fire and Rescue Services,FRS 45 Station 7,M,87328,57123.07,0,F3
FRS,Fire and Rescue Services,FRS 45 Station 7,M,81521,30735.91,0,F3
